"__Student","Student","Course","Course Limit","Controlling Course","Primary","Priority","Alternativity","Enrolled","Credits","Sections","Preferred Sections","Required Sections","Instructional Method","Preferred Instructional Methods","Required Instructional Methods","Critical"
"216023892",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"216023892",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"216024403",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"216024791",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"216025877",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"216030314",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"216032731",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"216040177",""," C18","","","Yes","1","0","Yes","0.0","S41","","","","","","No"
"216040805",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"216040805",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"216042167",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"216044188",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"216044290",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"216049509",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"216049509",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"216063189",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"217001728",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217002685",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217002685",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"217002820",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217003464",""," C18","","","Yes","1","0","Yes","0.0","S41","","","","","","No"
"217003855",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217004311",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217004760",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217005481",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217005524",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217005524",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"217005921",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217006038",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217006044",""," C18","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"217006044",""," C2","","","Yes","2","0","Yes","0.0","S5","","","","","","No"
"217007017",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217007253",""," C6","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"217008024",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"217008939",""," C1","","","Yes","1","0","Yes","0.0","S2","","","","","","No"
"217009446",""," C6","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"217009446",""," C15","","","Yes","2","0","Yes","0.0","S35","","","","","","No"
"217009590",""," C1","","","Yes","1","0","Yes","0.0","S1","","","","","","No"
"217009965",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217010350",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217010575",""," C18","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"217010645",""," C15","","","Yes","1","0","Yes","0.0","S34","","","","","","No"
"217010851",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217011165",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217012077",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217013326",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217013423",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217014084",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217014127",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217014127",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"217014548",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"217014600",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"217014600",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217015262",""," C11","","","Yes","1","0","Yes","0.0","S24","","","","","","No"
"217015594",""," C18","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"217016199",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"217016199",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217016228",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217016435",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"217016469",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217016774",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217017329",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"217018676",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"217019797",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217019839",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217020148",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217021556",""," C18","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"217022427",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217022705",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217022705",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"217022705",""," C20","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"217023113",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217024559",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217025804",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"217026188",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217026543",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"217026543",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"217026927",""," C18","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"217026927",""," C15","","","Yes","2","0","Yes","0.0","S34","","","","","","No"
"217028592",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"217030791",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217032017",""," C15","","","Yes","1","0","Yes","0.0","S35","","","","","","No"
"217034061",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217034560",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217035110",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217035794",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217039551",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217041429",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"217042545",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217042853",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217044651",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"217045205",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217046290",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217046466",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"217047081",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217047220",""," C6","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"217048737",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217049431",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217050772",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217052300",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217054142",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217054142",""," C9","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"217054419",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217054419",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"217055385",""," C18","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"217056074",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217058140",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"217058336",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217059339",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"217059584",""," C18","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"217060426",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217062172",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217065412",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217073229",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217075431",""," C15","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"217078929",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"217079255",""," C18","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"217079337",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217081977",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218000612",""," C8","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"218000612",""," C4","","","Yes","2","0","Yes","0.0","S7","","","","","","No"
"218000612",""," C9","","","Yes","3","0","Yes","0.0","S21","","","","","","No"
"218000612",""," C14","","","Yes","4","0","Yes","0.0","S32","","","","","","No"
"218000612",""," C16","","","Yes","5","0","Yes","0.0","S36","","","","","","No"
"218001192",""," C1","","","Yes","1","0","Yes","0.0","S2","","","","","","No"
"218001204",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218001640",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"218001785",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218002141",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218002201",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218002201",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218002368",""," C18","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"218002804",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218002994",""," C11","","","Yes","1","0","Yes","0.0","S26","","","","","","No"
"218003153",""," C12","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"218003153",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218003211",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218003211",""," C11","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"218003211",""," C12","","","Yes","3","0","Yes","0.0","S28","","","","","","No"
"218003373",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218003373",""," C8","","","Yes","2","0","Yes","0.0","S18","","","","","","No"
"218003373",""," C4","","","Yes","3","0","Yes","0.0","S7","","","","","","No"
"218003373",""," C20","","","Yes","4","0","Yes","0.0","S44","","","","","","No"
"218003528",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218003528",""," C6","","","Yes","2","0","Yes","0.0","S13","","","","","","No"
"218003528",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"218003636",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218003636",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218003636",""," C20","","","Yes","3","0","Yes","0.0","S44","","","","","","No"
"218003663",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218003928",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"218003928",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218003928",""," C20","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218003960",""," C15","","","Yes","1","0","Yes","0.0","S35","","","","","","No"
"218004053",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218004977",""," C6","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"218005175",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218005175",""," C12","","","Yes","2","0","Yes","0.0","S28","","","","","","No"
"218005175",""," C20","","","Yes","3","0","Yes","0.0","S44","","","","","","No"
"218005403",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218005403",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218005454",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218005464",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218005553",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218006043",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218006399",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218006434",""," C6","","","Yes","1","0","Yes","0.0","S14","","","","","","No"
"218006522",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218006665",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218006665",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218006719",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218007071",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218007534",""," C18","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"218008039",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218008521",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"218008815",""," C6","","","Yes","1","0","Yes","0.0","S14","","","","","","No"
"218008815",""," C18","","","Yes","2","0","Yes","0.0","S41","","","","","","No"
"218008815",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"218008815",""," C15","","","Yes","4","0","Yes","0.0","S35","","","","","","No"
"218008828",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218008913",""," C1","","","Yes","1","0","Yes","0.0","S1","","","","","","No"
"218008962",""," C6","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"218008962",""," C9","","","Yes","2","0","Yes","0.0","S21","","","","","","No"
"218008962",""," C12","","","Yes","3","0","Yes","0.0","S27","","","","","","No"
"218009240",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218009520",""," C6","","","Yes","1","0","Yes","0.0","S13","","","","","","No"
"218009520",""," C18","","","Yes","2","0","Yes","0.0","S39","","","","","","No"
"218009520",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"218009520",""," C15","","","Yes","4","0","Yes","0.0","S33","","","","","","No"
"218009547",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218009899",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218009952",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218010427",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218010615",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218010615",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218010827",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218010827",""," C6","","","Yes","2","0","Yes","0.0","S12","","","","","","No"
"218010827",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"218011130",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218011130",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218011320",""," C6","","","Yes","1","0","Yes","0.0","S13","","","","","","No"
"218011610",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218011610",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218011984",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218011992",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218012060",""," C6","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"218012354",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218012615",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218012615",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218012615",""," C20","","","Yes","3","0","Yes","0.0","S44","","","","","","No"
"218012664",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218012679",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218012879",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218012887",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218013050",""," C6","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"218013050",""," C18","","","Yes","2","0","Yes","0.0","S41","","","","","","No"
"218013050",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"218013138",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218013624",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"218013932",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218014072",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218014203",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218014702",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218014853",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218014853",""," C12","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218014853",""," C14","","","Yes","3","0","Yes","0.0","S32","","","","","","No"
"218015174",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218015505",""," C1","","","Yes","1","0","Yes","0.0","S4","","","","","","No"
"218016137",""," C1","","","Yes","1","0","Yes","0.0","S4","","","","","","No"
"218016301",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"218016301",""," C12","","","Yes","2","0","Yes","0.0","S28","","","","","","No"
"218016514",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218016788",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218016788",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218017049",""," C1","","","Yes","1","0","Yes","0.0","S4","","","","","","No"
"218017172",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218017368",""," C6","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"218017368",""," C17","","","Yes","2","0","Yes","0.0","S37","","","","","","No"
"218017368",""," C12","","","Yes","3","0","Yes","0.0","S28","","","","","","No"
"218017373",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218018131",""," C18","","","Yes","1","0","Yes","0.0","S41","","","","","","No"
"218018258",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"218018333",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218018333",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218018333",""," C20","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218018391",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218018391",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218018515",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218018535",""," C13","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"218019270",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218019394",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218019717",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218019881",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218019881",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218019881",""," C20","","","Yes","3","0","Yes","0.0","S44","","","","","","No"
"218019909",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218020104",""," C6","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"218020162",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218020202",""," C11","","","Yes","1","0","Yes","0.0","S25","","","","","","No"
"218020202",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218020453",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218020645",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218020645",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218020725",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218020899",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218021010",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218021010",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218021072",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218021620",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218021620",""," C11","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"218021620",""," C6","","","Yes","3","0","Yes","0.0","S14","","","","","","No"
"218022010",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"218022087",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218022165",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218022385",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218022385",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218022390",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218022515",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218022515",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218022569",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218022633",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218023026",""," C17","","","Yes","1","0","Yes","0.0","S37","","","","","","No"
"218023026",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218023181",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218023190",""," C15","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"218023609",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218023609",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218023609",""," C20","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218024706",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218024920",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218025279",""," C13","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218025470",""," C6","","","Yes","1","0","Yes","0.0","S12","","","","","","No"
"218025470",""," C2","","","Yes","2","0","Yes","0.0","S5","","","","","","No"
"218025668",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218025677",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218026108",""," C1","","","Yes","1","0","Yes","0.0","S4","","","","","","No"
"218026333",""," C6","","","Yes","1","0","Yes","0.0","S14","","","","","","No"
"218026333",""," C17","","","Yes","2","0","Yes","0.0","S37","","","","","","No"
"218026333",""," C20","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218026385",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218027028",""," C9","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218027421",""," C12","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"218027421",""," C14","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"218027662",""," C20","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218028186",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218028218",""," C20","","","Yes","1","0","Yes","0.0","S44","","","","","","No"
"218028369",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218028369",""," C20","","","Yes","2","0","Yes","0.0","S44","","","","","","No"
"218028706",""," C18","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"218028706",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"218028706",""," C15","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"218028762",""," C6","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"218028762",""," C9","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"218028910",""," C14","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"218028910",""," C20","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218029805",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"218029805",""," C6","","","Yes","2","0","Yes","0.0","S11","","","","","","No"
"218029825",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218029825",""," C12","","","Yes","2","0","Yes","0.0","S28","","","","","","No"
"218030033",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
