"__Student","Student","Course","Course Limit","Controlling Course","Primary","Priority","Alternativity","Enrolled","Credits","Sections","Preferred Sections","Required Sections","Instructional Method","Preferred Instructional Methods","Required Instructional Methods","Critical"
"217014127",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217014548",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217014600",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217014600",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217015262",""," C10","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"217015594",""," C17","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"217016199",""," C11","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"217016199",""," C19","","","Yes","2","0","Yes","0.0","S42","","","","","","No"
"217016228",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217016435",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"217016469",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217016774",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217017329",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"217018676",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217019797",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217019839",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217020148",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217021556",""," C17","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"217022427",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217022705",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"217022705",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"217022705",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"217023113",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"217024559",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217025804",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"217026188",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217026543",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"217026543",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217026927",""," C17","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"217026927",""," C14","","","Yes","2","0","Yes","0.0","S34","","","","","","No"
"217028592",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"217030791",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217032017",""," C14","","","Yes","1","0","Yes","0.0","S34","","","","","","No"
"217034061",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217034560",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217035110",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217035794",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217039551",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217041429",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"217042545",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217042853",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"217044651",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"217045205",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"217046290",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217046466",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"217047081",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217047220",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"217048737",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217049431",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217050772",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217052300",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217054142",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217054142",""," C8","","","Yes","2","0","Yes","0.0","S20","","","","","","No"
"217054419",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217054419",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"217055385",""," C17","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"217056074",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217058140",""," C12","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"217058336",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217059339",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"217059584",""," C17","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"217060426",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217062172",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217065412",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"217073229",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"217075431",""," C14","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"217078929",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"217079255",""," C17","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"217079337",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"217081977",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218000612",""," C7","","","Yes","1","0","Yes","0.0","S16","","","","","","No"
"218000612",""," C8","","","Yes","2","0","Yes","0.0","S21","","","","","","No"
"218000612",""," C13","","","Yes","3","0","Yes","0.0","S31","","","","","","No"
"218000612",""," C15","","","Yes","4","0","Yes","0.0","S35","","","","","","No"
"218001192",""," C1","","","Yes","1","0","Yes","0.0","S2","","","","","","No"
"218001204",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218001640",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218001785",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218002141",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218002201",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218002201",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218002368",""," C17","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"218002804",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218002994",""," C10","","","Yes","1","0","Yes","0.0","S25","","","","","","No"
"218003153",""," C11","","","Yes","1","0","Yes","0.0","S26","","","","","","No"
"218003153",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218003211",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218003211",""," C10","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"218003211",""," C11","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"218003373",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218003373",""," C7","","","Yes","2","0","Yes","0.0","S18","","","","","","No"
"218003373",""," C4","","","Yes","3","0","Yes","0.0","S7","","","","","","No"
"218003373",""," C19","","","Yes","4","0","Yes","0.0","S42","","","","","","No"
"218003528",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218003528",""," C5","","","Yes","2","0","Yes","0.0","S8","","","","","","No"
"218003528",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"218003636",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218003636",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218003636",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218003663",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218003928",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"218003928",""," C11","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"218003928",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218003960",""," C14","","","Yes","1","0","Yes","0.0","S34","","","","","","No"
"218004053",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218004977",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"218005175",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218005175",""," C11","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218005175",""," C19","","","Yes","3","0","Yes","0.0","S42","","","","","","No"
"218005403",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218005403",""," C11","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"218005454",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218005464",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218005553",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218006043",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218006399",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218006434",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"218006522",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218006665",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218006665",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218006719",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218007071",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218007534",""," C17","","","Yes","1","0","Yes","0.0","S40","","","","","","No"
"218008039",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218008521",""," C12","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"218008815",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"218008815",""," C17","","","Yes","2","0","Yes","0.0","S38","","","","","","No"
"218008815",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"218008815",""," C14","","","Yes","4","0","Yes","0.0","S34","","","","","","No"
"218008828",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218008913",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"218008962",""," C5","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"218008962",""," C8","","","Yes","2","0","Yes","0.0","S21","","","","","","No"
"218008962",""," C11","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"218009240",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218009520",""," C5","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"218009520",""," C17","","","Yes","2","0","Yes","0.0","S40","","","","","","No"
"218009520",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"218009520",""," C14","","","Yes","4","0","Yes","0.0","S33","","","","","","No"
"218009547",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218009899",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218009952",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218010427",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218010615",""," C11","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"218010615",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218010827",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218010827",""," C5","","","Yes","2","0","Yes","0.0","S10","","","","","","No"
"218010827",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"218011130",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218011130",""," C11","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"218011320",""," C5","","","Yes","1","0","Yes","0.0","S13","","","","","","No"
"218011610",""," C11","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"218011610",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218011984",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218011992",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218012060",""," C5","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"218012354",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218012615",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218012615",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218012615",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218012664",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218012679",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218012879",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218012887",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218013050",""," C5","","","Yes","1","0","Yes","0.0","S13","","","","","","No"
"218013050",""," C17","","","Yes","2","0","Yes","0.0","S40","","","","","","No"
"218013050",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"218013138",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218013624",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218013932",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218014072",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218014203",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218014702",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218014853",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218014853",""," C11","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218014853",""," C13","","","Yes","3","0","Yes","0.0","S31","","","","","","No"
"218015174",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218015505",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"218016137",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"218016301",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"218016301",""," C11","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"218016514",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218016788",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218016788",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218017049",""," C1","","","Yes","1","0","Yes","0.0","S3","","","","","","No"
"218017172",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218017368",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"218017368",""," C16","","","Yes","2","0","Yes","0.0","S36","","","","","","No"
"218017368",""," C11","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"218017373",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218018131",""," C17","","","Yes","1","0","Yes","0.0","S38","","","","","","No"
"218018258",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"218018333",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218018333",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218018333",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218018391",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218018391",""," C19","","","Yes","2","0","Yes","0.0","S42","","","","","","No"
"218018515",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218018535",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218019270",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218019394",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218019717",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218019881",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218019881",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218019881",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218019909",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218020104",""," C5","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"218020162",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218020202",""," C10","","","Yes","1","0","Yes","0.0","S24","","","","","","No"
"218020202",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218020453",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218020645",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218020645",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218020725",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218020899",""," C12","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"218021010",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218021010",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218021072",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218021620",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218021620",""," C10","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"218021620",""," C5","","","Yes","3","0","Yes","0.0","S10","","","","","","No"
"218022010",""," C15","","","Yes","1","0","Yes","0.0","S35","","","","","","No"
"218022087",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218022165",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218022385",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218022385",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218022390",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218022515",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218022515",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218022569",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218022633",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218023026",""," C16","","","Yes","1","0","Yes","0.0","S36","","","","","","No"
"218023026",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218023181",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"218023190",""," C14","","","Yes","1","0","Yes","0.0","S34","","","","","","No"
"218023609",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218023609",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218023609",""," C19","","","Yes","3","0","Yes","0.0","S43","","","","","","No"
"218024706",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218024920",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218025279",""," C12","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"218025470",""," C5","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"218025470",""," C2","","","Yes","2","0","Yes","0.0","S5","","","","","","No"
"218025668",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218025677",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218026108",""," C1","","","Yes","1","0","Yes","0.0","S2","","","","","","No"
"218026333",""," C5","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"218026333",""," C16","","","Yes","2","0","Yes","0.0","S36","","","","","","No"
"218026333",""," C19","","","Yes","3","0","Yes","0.0","S42","","","","","","No"
"218026385",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218027028",""," C8","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"218027421",""," C11","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"218027421",""," C13","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"218027662",""," C19","","","Yes","1","0","Yes","0.0","S42","","","","","","No"
"218028186",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218028218",""," C19","","","Yes","1","0","Yes","0.0","S43","","","","","","No"
"218028369",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218028369",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218028706",""," C17","","","Yes","1","0","Yes","0.0","S39","","","","","","No"
"218028706",""," C1","","","Yes","2","0","Yes","0.0","S3","","","","","","No"
"218028706",""," C14","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"218028762",""," C5","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"218028762",""," C8","","","Yes","2","0","Yes","0.0","S21","","","","","","No"
"218028910",""," C13","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"218028910",""," C19","","","Yes","2","0","Yes","0.0","S43","","","","","","No"
"218029805",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218029805",""," C5","","","Yes","2","0","Yes","0.0","S12","","","","","","No"
"218029825",""," C8","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"218029825",""," C11","","","Yes","2","0","Yes","0.0","S27","","","","","","No"
"218030033",""," C9","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"218030033",""," C11","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
